source,model,task,T,rule,greedy,plain,loss,gain,lo,hi,acc
main_grid,gemma-3-12b-it,mmlu_pro,1.0,top_p,57.99999999999999,64.66666666666666,-6.666666666666664,4.0,-3.3333333333333326,10.666666666666668,68.66666666666667
main_grid,gemma-3-12b-it,mmlu_pro,1.0,top_k,57.99999999999999,64.66666666666666,-6.666666666666664,2.842170943040401e-16,-7.333333333333332,6.666666666666668,64.66666666666666
main_grid,gemma-3-12b-it,mmlu_pro,1.0,min_p,57.99999999999999,64.66666666666666,-6.666666666666664,2.0,-4.0,8.0,66.66666666666666
main_grid,gemma-3-12b-it,mmlu_pro,1.0,top_n_sigma,57.99999999999999,64.66666666666666,-6.666666666666664,-0.6666666666666667,-6.666666666666665,4.0,63.99999999999999
main_grid,gemma-3-12b-it,mmlu_pro,1.3,top_p,57.99999999999999,60.00000000000001,-2.000000000000014,6.666666666666666,-0.6666666666666663,14.000000000000002,66.66666666666667
main_grid,gemma-3-12b-it,mmlu_pro,1.3,top_k,57.99999999999999,60.00000000000001,-2.000000000000014,3.3333333333333326,-3.333333333333333,9.999999999999998,63.33333333333333
main_grid,gemma-3-12b-it,mmlu_pro,1.3,min_p,57.99999999999999,60.00000000000001,-2.000000000000014,4.0,-2.666666666666666,10.666666666666664,63.99999999999999
main_grid,gemma-3-12b-it,mmlu_pro,1.3,top_n_sigma,57.99999999999999,60.00000000000001,-2.000000000000014,6.0,0.0,12.666666666666668,66.0
main_grid,llama-3.1-8b-instruct,gsm8k,0.7,top_p,76.0,77.33333333333333,-1.3333333333333286,7.333333333333332,-8.562039965909205e-16,15.999999999999998,84.66666666666666
main_grid,llama-3.1-8b-instruct,gsm8k,0.7,top_k,76.0,77.33333333333333,-1.3333333333333286,5.333333333333334,-1.3333333333333328,12.016666666666577,82.66666666666666
main_grid,llama-3.1-8b-instruct,gsm8k,0.7,min_p,76.0,77.33333333333333,-1.3333333333333286,6.0,-1.3333333333333335,13.999999999999998,83.33333333333334
main_grid,llama-3.1-8b-instruct,gsm8k,0.7,top_n_sigma,76.0,77.33333333333333,-1.3333333333333286,7.333333333333332,0.6666666666666665,14.666666666666663,84.66666666666666
main_grid,llama-3.1-8b-instruct,gsm8k,1.0,top_p,76.0,79.99999999999999,-3.999999999999986,-3.333333333333333,-8.666666666666668,1.3333333333333337,76.66666666666666
main_grid,llama-3.1-8b-instruct,gsm8k,1.0,top_k,76.0,79.99999999999999,-3.999999999999986,-2.0000000000000004,-8.666666666666666,4.666666666666666,78.0
main_grid,llama-3.1-8b-instruct,gsm8k,1.0,min_p,76.0,79.99999999999999,-3.999999999999986,-4.666666666666667,-12.0,2.0000000000000004,75.33333333333333
main_grid,llama-3.1-8b-instruct,gsm8k,1.0,top_n_sigma,76.0,79.99999999999999,-3.999999999999986,1.333333333333333,-4.666666666666666,7.333333333333332,81.33333333333333
